PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
31227606	HNF1A	TF Pmarker	T cell	Normal cell	Lymph	high-throughput	Sequencing technique	Epigenetic signature of PD-1+ TCF1+ CD8 T cells that act as resource cells during chronic viral infection and respond to PD-1 blockade	We have recently defined a novel population of PD-1 (programmed cell death 1)+ TCF1 (T cell factor 1)+ virus-specific CD8 T cells that function as resource cells during chronic LCMV infection and provide the proliferative burst seen after PD-1 blockade.		5263	CD8A	CL_0000084	Disease Marker	Chronic Viral infections;Cancer
31253573	SOX2	TF Pmarker	Stem cell	Normal cell	Embryo	low-throughput + high-throughput	ATAC-seq;Immunofluorescent staining	Pioneer Factor-Nucleosome Binding Events during Differentiation Are Motif Encoded	SOX2 is a transcription factor that affects Embryonic stem cell		5265	CTCF;GATA4;FOXA2	CL_0000034	Cell Marker
31253573	GATA4	TF Pmarker	Stem cell	Normal cell	Embryo	low-throughput + high-throughput	ATAC-seq;Immunofluorescent staining	Pioneer Factor-Nucleosome Binding Events during Differentiation Are Motif Encoded	GATA4 is a transcription factor that affects Embryonic stem cell		5266	CTCF;SOX2;FOXA2	CL_0000034	Cell Marker
31253573	FOXA2	TF Pmarker	Stem cell	Normal cell	Embryo	low-throughput + high-throughput	ATAC-seq;Immunofluorescent staining	Pioneer Factor-Nucleosome Binding Events during Differentiation Are Motif Encoded	FOXA2 is a transcription factor that affects Embryonic stem cell		5267	CTCF;GATA4;SOX2	CL_0000034	Cell Marker
31253573	CTCF	TF Pmarker	Stem cell	Normal cell	Embryo	low-throughput + high-throughput	ATAC-seq;Immunofluorescent staining	Pioneer Factor-Nucleosome Binding Events during Differentiation Are Motif Encoded	CTCF is a transcription factor that affects Embryonic stem cell		5268	GATA4;SOX2;FOXA2	CL_0000034	Cell Marker
31289194	PPARGC1A	TF Pmarker	Progenitor cell	Normal cell	Endothelium	low-throughput + high-throughput	PCR;Immunofluorescent staining;Western blot	CHIR-99021 regulates mitochondrial remodelling via β-catenin signalling and miRNA expression during endodermal differentiation	We show that CHIR-99021 promotes mitochondrial biogenesis, the expression of PGC-1α (also known as PPARGC1A), TFAM and NRF1 (also known as NFE2L1), oxidative phosphorylation capacities, and the production of reactive oxygen species in hEPCs.		5287	TFAM;PPARGC1A;NRF1		Cell Marker
31289194	TFAM	TF Pmarker	Progenitor cell	Normal cell	Endothelium	low-throughput + high-throughput	PCR;Immunofluorescent staining;Western blot	CHIR-99021 regulates mitochondrial remodelling via β-catenin signalling and miRNA expression during endodermal differentiation	We show that CHIR-99021 promotes mitochondrial biogenesis, the expression of PGC-1α (also known as PPARGC1A), TFAM and NRF1 (also known as NFE2L1), oxidative phosphorylation capacities, and the production of reactive oxygen species in hEPCs.		5288	TFAM;PPARGC1A;NRF1		Cell Marker
31289194	NRF1	TF Pmarker	Progenitor cell	Normal cell	Endothelium	low-throughput + high-throughput	PCR;Immunofluorescent staining;Western blot	CHIR-99021 regulates mitochondrial remodelling via β-catenin signalling and miRNA expression during endodermal differentiation	We show that CHIR-99021 promotes mitochondrial biogenesis, the expression of PGC-1α (also known as PPARGC1A), TFAM and NRF1 (also known as NFE2L1), oxidative phosphorylation capacities, and the production of reactive oxygen species in hEPCs.		5289	TFAM;PPARGC1A;NRF1		Cell Marker
31289332	HIF1A	TF Pmarker	Leucocytes cell	Normal cell	Blood	low-throughput	qPCR;RT-PCR	Transcription Factors Regulation in Human Peripheral White Blood Cells during Hypobaric Hypoxia Exposure: an in-vivo experimental study	Investigating temporal changes in key transcription factors (TFs) HIF-1α, HIF-2α, NRF2 mRNA levels, relative to OxS and inflammatory markers, may reveal molecular targets which contrast deleterious effects of hypoxia.		5290	EPAS1;HIF1A;GABPA		Cell Marker
31289332	EPAS1	TF Pmarker	Leucocytes cell	Normal cell	Blood	low-throughput	qPCR;RT-PCR	Transcription Factors Regulation in Human Peripheral White Blood Cells during Hypobaric Hypoxia Exposure: an in-vivo experimental study	Investigating temporal changes in key transcription factors (TFs) HIF-1α, HIF-2α, NRF2 mRNA levels, relative to OxS and inflammatory markers, may reveal molecular targets which contrast deleterious effects of hypoxia.		5291	EPAS1;HIF1A;GABPA		Cell Marker
31289332	GABPA	TF Pmarker	Leucocytes cell	Normal cell	Blood	low-throughput	qPCR;RT-PCR	Transcription Factors Regulation in Human Peripheral White Blood Cells during Hypobaric Hypoxia Exposure: an in-vivo experimental study	Investigating temporal changes in key transcription factors (TFs) HIF-1α, HIF-2α, NRF2 mRNA levels, relative to OxS and inflammatory markers, may reveal molecular targets which contrast deleterious effects of hypoxia.		5292	EPAS1;HIF1A;GABPA		Cell Marker
31303471	FOXA1	TF Pmarker	Nerve cell	Normal cell	Nerve	low-throughput + high-throughput	Western blot;Sequencing technique	Structural Features of Transcription Factors Associating with Nucleosome Binding	FOXA1, OCT4, ASCL1 and CEBPα display a range of nucleosome binding affinities that correlate with their cell reprogramming potential.		5298	POU5F1;CEBPA;FOXA1;ASCL1	CL_0002319	Cell Marker
31303471	POU5F1	TF Pmarker	Nerve cell	Normal cell	Nerve	low-throughput + high-throughput	Western blot;Sequencing technique	Structural Features of Transcription Factors Associating with Nucleosome Binding	FOXA1, OCT4, ASCL1 and CEBPα display a range of nucleosome binding affinities that correlate with their cell reprogramming potential.		5299	POU5F1;CEBPA;FOXA1;ASCL1	CL_0002319	Cell Marker
31303471	ASCL1	TF Pmarker	Nerve cell	Normal cell	Nerve	low-throughput + high-throughput	Western blot;Sequencing technique	Structural Features of Transcription Factors Associating with Nucleosome Binding	FOXA1, OCT4, ASCL1 and CEBPα display a range of nucleosome binding affinities that correlate with their cell reprogramming potential.		5300	POU5F1;CEBPA;FOXA1;ASCL1	CL_0002319	Cell Marker
31303471	CEBPA	TF Pmarker	Nerve cell	Normal cell	Nerve	low-throughput + high-throughput	Western blot;Sequencing technique	Structural Features of Transcription Factors Associating with Nucleosome Binding	FOXA1, OCT4, ASCL1 and CEBPα display a range of nucleosome binding affinities that correlate with their cell reprogramming potential.		5301	POU5F1;CEBPA;FOXA1;ASCL1	CL_0002319	Cell Marker
31315047	ASCL1	TF Pmarker	Astrocyte cell	Normal cell	Nerve	low-throughput + high-throughput	Immunofluorescent staining;Immunohistochemistry;Single-cell RNA seq;qRT-PCR	Conversion of Astrocytes and Fibroblasts into Functional Noradrenergic Neurons	Here, we show that seven transcription factors (TFs) (ASCL11, PHOX2B, AP-2a, GATA3, HAND2,NURR1, and PHOX2A) are able to convert astrocytes and fibroblasts into induced NA (iNA) neurons.		5316	PHOX2B;GATA3;NR4A2;HAND2;PHOX2A	CL_0000127	Disease Marker	Dysfunction of noradrenergic (NA) Neurons
31315047	PHOX2B	TF Pmarker	Astrocyte cell	Normal cell	Nerve	low-throughput + high-throughput	Immunofluorescent staining;Immunohistochemistry;Single-cell RNA seq;qRT-PCR	Conversion of Astrocytes and Fibroblasts into Functional Noradrenergic Neurons	Here, we show that seven transcription factors (TFs) (ASCL11, PHOX2B, AP-2a, GATA3, HAND2,NURR1, and PHOX2A) are able to convert astrocytes and fibroblasts into induced NA (iNA) neurons.		5317	NR4A2;PHOX2A;GATA3;HAND2	CL_0000127	Disease Marker	Dysfunction of noradrenergic (NA) Neurons
31315047	GATA3	TF Pmarker	Astrocyte cell	Normal cell	Nerve	low-throughput + high-throughput	Immunofluorescent staining;Immunohistochemistry;Single-cell RNA seq;qRT-PCR	Conversion of Astrocytes and Fibroblasts into Functional Noradrenergic Neurons	Here, we show that seven transcription factors (TFs) (ASCL11, PHOX2B, AP-2a, GATA3, HAND2,NURR1, and PHOX2A) are able to convert astrocytes and fibroblasts into induced NA (iNA) neurons.		5318	PHOX2A;PHOX2B;NR4A2;HAND2	CL_0000127	Disease Marker	Dysfunction of noradrenergic (NA) Neurons
31315047	NR4A2	TF Pmarker	Astrocyte cell	Normal cell	Nerve	low-throughput + high-throughput	Immunofluorescent staining;Immunohistochemistry;Single-cell RNA seq;qRT-PCR	Conversion of Astrocytes and Fibroblasts into Functional Noradrenergic Neurons	Here, we show that seven transcription factors (TFs) (ASCL11, PHOX2B, AP-2a, GATA3, HAND2,NURR1, and PHOX2A) are able to convert astrocytes and fibroblasts into induced NA (iNA) neurons.		5320	PHOX2A;PHOX2B;GATA3;HAND2	CL_0000127	Disease Marker	Dysfunction of noradrenergic (NA) Neurons
31315047	PHOX2A	TF Pmarker	Astrocyte cell	Normal cell	Nerve	low-throughput + high-throughput	Immunofluorescent staining;Immunohistochemistry;Single-cell RNA seq;qRT-PCR	Conversion of Astrocytes and Fibroblasts into Functional Noradrenergic Neurons	Here, we show that seven transcription factors (TFs) (ASCL11, PHOX2B, AP-2a, GATA3, HAND2,NURR1, and PHOX2A) are able to convert astrocytes and fibroblasts into induced NA (iNA) neurons.		5321	PHOX2B;GATA3;HAND2	CL_0000127	Disease Marker	Dysfunction of noradrenergic (NA) Neurons
31316500	TBX21	TF Pmarker	T cell	Normal cell	Lymph	low-throughput + high-throughput	Flow cytometry;RT-PCR;Sequencing technique	Porcine Invariant Natural Killer T Cells: Functional Profiling and Dynamics in Steady State and Viral Infections	INKT cells were differentiated into functional subsets based on the expression of transcription factor T BET and iNKT cell-specific promyelocytic leukemia zinc finger protein (PLZF)		5322	ZBTB16	CL_0000084	Disease Marker	A virus infection
31316500	ZBTB16	TF Pmarker	T cell	Normal cell	Lymph	low-throughput + high-throughput	Flow cytometry;RT-PCR;Sequencing technique	Porcine Invariant Natural Killer T Cells: Functional Profiling and Dynamics in Steady State and Viral Infections	INKT cells were differentiated into functional subsets based on the expression of transcription factor T BET and iNKT cell-specific promyelocytic leukemia zinc finger protein (PLZF)		5323	TBX21	CL_0000084	Disease Marker	A virus infection
31530804	FOXO3	TF Pmarker	Muscle cell	Normal cell	Muscle	low-throughput + high-throughput	Weston blot;PCR;Sequencing technique;Immunofluorescence staining	Neural JNK3 regulates bloodflow recovery afterhindlimb ischemia in mice via an Egr1/Creb1 axis	JNK3 acts through Forkhead box O3 (Foxo3a) to sup-press the activity of Egr1/Creb1 transcription regulators in vitro.		5351	VEGFA;PDGFB;HBEGF;MAPK10;CREB1;PGF;TGFB3;EGR1	CL_0000187	Disease Marker	Hindlimb ischemia
31543375	ALPL	TF Pmarker	Stem cell	Normal cell	Dental pulp	low-throughput	PCR;Microscopic observation	Osteogenic potential of human dental pulp stem cells cultured onto poly-e-caprolactone/poly (rotaxane) scaffolds	ALP is a transcription factor that affects Dental pulp cells		5357	COL1A1;BGLAP;RUNX2	CL_0000034	Cell Marker
31543375	COL1A1	TF Pmarker	Stem cell	Normal cell	Dental pulp	low-throughput	PCR;Microscopic observation	Osteogenic potential of human dental pulp stem cells cultured onto poly-e-caprolactone/poly (rotaxane) scaffolds	COL1A1 is a transcription factor that affects Dental pulp cells		5358	BGLAP;ALPL;RUNX2	CL_0000034	Cell Marker
31543375	RUNX2	TF Pmarker	Stem cell	Normal cell	Dental pulp	low-throughput	PCR;Microscopic observation	Osteogenic potential of human dental pulp stem cells cultured onto poly-e-caprolactone/poly (rotaxane) scaffolds	RUNX-2 is a transcription factor that affects Dental pulp cells		5359	COL1A1;ALPL;BGLAP	CL_0000034	Cell Marker
31543375	BGLAP	TF Pmarker	Stem cell	Normal cell	Dental pulp	low-throughput	PCR;Microscopic observation	Osteogenic potential of human dental pulp stem cells cultured onto poly-e-caprolactone/poly (rotaxane) scaffolds	BGLAP is a transcription factor that affects Dental pulp cells		5360	COL1A1;ALPL;RUNX2	CL_0000034	Cell Marker
31554061	IGEFAMILY	TF Pmarker	Blood cell	Normal cell	Blood	low-throughput + high-throughput	Weston blot;Sequencing technique	Identification and characterization of major IgE binding of purifiedallergenic protein (11 kDa) fromBuchanania lanzan	IGE is a transcription factor that affects Blood cell		5361	NELFCD		Disease Marker	Allergy
31554061	NELFCD	TF Pmarker	Blood cell	Normal cell	Blood	low-throughput + high-throughput	Weston blot;Sequencing technique	Identification and characterization of major IgE binding of purifiedallergenic protein (11 kDa) fromBuchanania lanzan	TH1 is a transcription factor that affects Blood cell		5362	IGEFAMILY		Disease Marker	Allergy
31566109	MYC	TF Pmarker	Blood cell	Normal cell	Lung	high-throughput	RNA-seq	Global transcriptional regulation of STAT3- and MYC-mediated sepsis-induced ARDS	MYC, STAT3, LEF1 and BRCA1 are transcription factors (TFs) that regulate sepsis - induced acute respiratory distress syndrome (ARDS).		5367	BRCA1;STAT3;LEF1		Disease Marker	Acute respiratory distress syndrome
31566109	STAT3	TF Pmarker	Blood cell	Normal cell	Lung	high-throughput	RNA-seq	Global transcriptional regulation of STAT3- and MYC-mediated sepsis-induced ARDS	MYC, STAT3, LEF1 and BRCA1 are transcription factors (TFs) that regulate sepsis - induced acute respiratory distress syndrome (ARDS).		5368	BRCA1;LEF1;MYC		Disease Marker	Acute respiratory distress syndrome
31582725	PAX8	TF Pmarker	Epithelial cell	Normal cell	Lung	low-throughput	PCR;Western blot;Immunohistochemistry	Double knock-out of Hmga1 and Hipk2 genes causes perinatal death associated to respiratory distress and thyroid abnormalities in mice	Thyroid specific transcription factors PAX8 and FOXE1 affect Lung tissue		5385	HMGA1;FOXE1;HIPK2	CL_0000066	Disease Marker	Human Lung and thyroid diseases.
31582725	FOXE1	TF Pmarker	Epithelial cell	Normal cell	Lung	low-throughput	PCR;Western blot;Immunohistochemistry	Double knock-out of Hmga1 and Hipk2 genes causes perinatal death associated to respiratory distress and thyroid abnormalities in mice	Thyroid specific transcription factors PAX8 and FOXE1 affect Lung tissue		5386	HMGA1;PAX8;HIPK2	CL_0000066	Disease Marker	Human Lung and thyroid diseases.
31583048	STAT3	TF Pmarker	Endothelial cell	Normal cell	Umbilical vein	low-throughput	Western blot;Immunofluorescent staining;Immunohistochemistry	Resveratrol Inhibits MMP3 and MMP9 Expression and Secretion by Suppressing TLR4/NF-κB/STAT3 Activation in Ox-LDL-Treated HUVECs	Phosphorylation of NF-κB and STAT3 has protective effects on vascular structural changes		5390		CL_0000115	Cell Marker
31585079	NPAS4	TF Pmarker	Nerve cell	Normal cell	Brain	low-throughput + high-throughput	Western blot;Sequencing technique;Immunofluorescent staining;PCR	Genomic Decoding of Neuronal Depolarization by Stimulus-Specific NPAS4 Heterodimers	NPAS4 differentially communicates increases in a neuron s spiking output and synaptic inputs to the nucleus, enabling gene regulation to be tailored to the type of depolarizing activity along the somato-dendritic axis of a neuron		5391		CL_0002319	Cell Marker
31587407	NFKB1	TF Pmarker	B cell	Normal cell	Immune	high-throughput	DNA-seq;NMR spectroscopy	Comparison of backbone dynamics of the p50 dimerization domain of NFκB in the homodimeric transcription factor NFκB1 and in its heterodimeric complex with RelA (p65)	NFκB1 transcription factor Kappa light polypeptide gene enhancer nuclear factor plays a key role in the regulation of human immune response		5392	SYT1	CL_0000236	Cell Marker
31596606	STAT1	TF Pmarker	Adipocyte cell	Normal cell	Adipose	low-throughput	PCR;Western blot;RT-PCR	Bisphenol AF promotes inflammation in human white adipocytes	STAT1 is a pro-inflammatory transcription factor in the differentiation of human adipocytes		5393	IFNA1		Disease Marker	Inflammation in Human White adipocytes
31596606	IFNA1	TF Pmarker	Adipocyte cell	Normal cell	Adipose	low-throughput	PCR;Western blot;RT-PCR	Bisphenol AF promotes inflammation in human white adipocytes	Bisphenol AF(BPAF) increases IFN activation of STAT1, exposing mitochondrial fragility that disrupts lipid and carbohydrate metabolism in adipocytes.		5394	STAT1		Disease Marker	Inflammation in Human White adipocytes
31597097	CREB3L2	TF Pmarker	Nerve cell	Normal cell	Nerve	low-throughput	Immunohistochemistry;qRT-PCR;Western blot	Promotion of Axon Growth by the Secreted End of a Transcription Factor	S2P and CREB3L2 knock down or inhibit axon S2P can affect the neuronal pathway of axon growth to interfere with axon growth		5395	MBTPS2	CL_0002319	Cell Marker
31609086	TFEB	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Immunofluorescent staining;Western blot;Sequencing technique	3,4-Dimethoxychalcone induces autophagy through activation of the transcription factors TFE3 and TFEB	TFEB and TFE3 regulate the translocation of hepatocytes and cardiomyocytes to the nucleus		5411	TFE3	CL_0000182	Cell Marker
31609086	TFE3	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Immunofluorescent staining;Western blot;Sequencing technique	3,4-Dimethoxychalcone induces autophagy through activation of the transcription factors TFE3 and TFEB	TFEB and TFE3 regulate the translocation of hepatocytes and cardiomyocytes to the nucleus		5412	TFEB	CL_0000182	Cell Marker
31609978	PAX9	TF Pmarker	Leucocytes cell	Normal cell	Labial palate	low-throughput + high-throughput	Immunofluorescent staining;ChIP-seq 	Genetic factors define CPO and CLO subtypes of nonsyndromicorofacial cleft	The interaction of two genes, PAX9 and PAX4, plays a special role in the development of cleft palate only (CPO)		5413	PAX4		Disease Marker	Nonsyndromic orofacial cleft
31609978	PAX4	TF Pmarker	Leucocytes cell	Normal cell	Labial palate	low-throughput + high-throughput	Immunofluorescent staining;ChIP-seq 	Genetic factors define CPO and CLO subtypes of nonsyndromicorofacial cleft	The interaction of two genes, PAX9 and PAX4, plays a special role in the development of cleft palate only (CPO)		5414	PAX9		Disease Marker	Nonsyndromic orofacial cleft
31612883	HIF1A	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Western blot;Immunofluorescent staining;RT-qPCR;Sequencing technique	Analysis of the transcription factors and their regulatory roles during a step-by-step differentiation of induced pluripotent stem cells into hepatocyte-like cells	Transcription factors HIF1A, JUN, MAF, KLF6, BMP4 and Wnt signaling pathways are involved in the progressive differentiation of human induced pluripotent stem cells (HIPSCs) into hepatocellular like cells (HLCs) in vitro		5418	JUN;BMP4;KLF6;MAF	CL_0000182	Cell Marker
31612883	JUN	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Western blot;Immunofluorescent staining;RT-qPCR;Sequencing technique	Analysis of the transcription factors and their regulatory roles during a step-by-step differentiation of induced pluripotent stem cells into hepatocyte-like cells	Transcription factors HIF1A, JUN, MAF, KLF6, BMP4 and Wnt signaling pathways are involved in the progressive differentiation of human induced pluripotent stem cells (HIPSCs) into hepatocellular like cells (HLCs) in vitro		5419	BMP4;KLF6;HIF1A;MAF	CL_0000182	Cell Marker
31612883	MAF	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Western blot;Immunofluorescent staining;RT-qPCR;Sequencing technique	Analysis of the transcription factors and their regulatory roles during a step-by-step differentiation of induced pluripotent stem cells into hepatocyte-like cells	Transcription factors HIF1A, JUN, MAF, KLF6, BMP4 and Wnt signaling pathways are involved in the progressive differentiation of human induced pluripotent stem cells (HIPSCs) into hepatocellular like cells (HLCs) in vitro		5420	JUN;BMP4;HIF1A;KLF6	CL_0000182	Cell Marker
31612883	KLF6	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Western blot;Immunofluorescent staining;RT-qPCR;Sequencing technique	Analysis of the transcription factors and their regulatory roles during a step-by-step differentiation of induced pluripotent stem cells into hepatocyte-like cells	Transcription factors HIF1A, JUN, MAF, KLF6, BMP4 and Wnt signaling pathways are involved in the progressive differentiation of human induced pluripotent stem cells (HIPSCs) into hepatocellular like cells (HLCs) in vitro		5421	JUN;BMP4;HIF1A;MAF	CL_0000182	Cell Marker
31612883	BMP4	TF Pmarker	Liver cell	Normal cell	Liver	low-throughput + high-throughput	Western blot;Immunofluorescent staining;RT-qPCR;Sequencing technique	Analysis of the transcription factors and their regulatory roles during a step-by-step differentiation of induced pluripotent stem cells into hepatocyte-like cells	Transcription factors HIF1A, JUN, MAF, KLF6, BMP4 and Wnt signaling pathways are involved in the progressive differentiation of human induced pluripotent stem cells (HIPSCs) into hepatocellular like cells (HLCs) in vitro		5422	JUN;KLF6;HIF1A;MAF	CL_0000182	Cell Marker
31628195	NRF1	TF Pmarker	Erythrocyte cell	Normal cell	Liver	low-throughput + high-throughput	PCR;Western blot;Immunofluorescent staining;ChIP-exo;RNA-seq	Differential and overlapping targets of the transcriptional regulators NRF1, NRF2, and NRF3 in human cells	NRF1, NRF2 and NRF3 are transcription factors that regulate anaemic red blood cells in the liver		5427	NFE2L3;GABPA	CL_0000232	Cell Marker
31628195	GABPA	TF Pmarker	Erythrocyte cell	Normal cell	Liver	low-throughput + high-throughput	PCR;Western blot;Immunofluorescent staining;ChIP-exo;RNA-seq	Differential and overlapping targets of the transcriptional regulators NRF1, NRF2, and NRF3 in human cells	NRF1, NRF2 and NRF3 are transcription factors that regulate anaemic red blood cells in the liver		5428	NRF1;NFE2L3	CL_0000232	Cell Marker
31628195	NFE2L3	TF Pmarker	Erythrocyte cell	Normal cell	Liver	low-throughput + high-throughput	PCR;Western blot;Immunofluorescent staining;ChIP-exo;RNA-seq	Differential and overlapping targets of the transcriptional regulators NRF1, NRF2, and NRF3 in human cells	NRF1, NRF2 and NRF3 are transcription factors that regulate anaemic red blood cells in the liver		5429	NRF1;GABPA	CL_0000232	Cell Marker
31638828	YAP1	TF Pmarker	Nucleus pulposus cell	Normal cell	Cartilage	low-throughput	Immunocytochemistry;PCR;Immunofluorescent staining	Mechanosensitive transcriptional coactivators MRTF-A and YAP/TAZ regulate nucleus pulposus cell phenotype through cell shape	Mechanosensitive transcriptional coactivators MRTF-A and YAP/TAZ regulate nucleus pulposus cell phenotype through cell shape		5442	MRTFA;TAZ	CL_0002564	Cell Marker
31638828	TAZ	TF Pmarker	Nucleus pulposus cell	Normal cell	Cartilage	low-throughput	Immunocytochemistry;PCR;Immunofluorescent staining	Mechanosensitive transcriptional coactivators MRTF-A and YAP/TAZ regulate nucleus pulposus cell phenotype through cell shape	Mechanosensitive transcriptional coactivators MRTF-A and YAP/TAZ regulate nucleus pulposus cell phenotype through cell shape		5443	MRTFA;YAP1	CL_0002564	Cell Marker
31650205	ARNTL	TF Pmarker	Fibroblast cell	Normal cell	Dental pulp	low-throughput	qRT-PCR	Molecular biology of periodontal ligament fibroblasts and orthodontic tooth movement	The genes ARNTL, CLOCK1, PER1, and PER2 regulate periodontal ligament (PDL) fibroblast periodontal and bone remodeling		5450	PER2;PER1	CL_0000057	Disease Marker	Hyperplastic palatine process of the maxilla and a hypoplastic
31650205	PER1	TF Pmarker	Fibroblast cell	Normal cell	Dental pulp	low-throughput	qRT-PCR	Molecular biology of periodontal ligament fibroblasts and orthodontic tooth movement	The genes ARNTL, CLOCK1, PER1, and PER2 regulate periodontal ligament (PDL) fibroblast periodontal and bone remodeling		5451	ARNTL;PER2	CL_0000057	Disease Marker	Hyperplastic palatine process of the maxilla and a hypoplastic
31650205	PER2	TF Pmarker	Fibroblast cell	Normal cell	Dental pulp	low-throughput	qRT-PCR	Molecular biology of periodontal ligament fibroblasts and orthodontic tooth movement	The genes ARNTL, CLOCK1, PER1, and PER2 regulate periodontal ligament (PDL) fibroblast periodontal and bone remodeling		5452	ARNTL;PER1	CL_0000057	Disease Marker	Hyperplastic palatine process of the maxilla and a hypoplastic
31875961	GATA4	TF Pmarker	Epithelial cell	Normal cell	Pancreas	low-throughput	Immunohistochemistry;Microscopic observation	Loss of GATA4 causes ectopic pancreas in the stomach	The transcription factor GATA4 deficiency leads to ectopic pancreas in the stomach through activation of Hedgehog signaling		5606		CL_0000066	Disease Marker	Pancreatic heterotopia
31877316	GABPA	TF Pmarker	Keratinocytes cell	Normal cell	Skin	low-throughput	Microscopic observation;Western blot;qPCR;qRT-PCR;Immunohistochemistry;Flow-throughput cytometry;Gene knock down	Tussilagonone Ameliorates Psoriatic Features in Keratinocytes and Imiquimod-Induced Psoriasis-Like Lesions in Mice via NRF2 Activation	Activation of the cell protective transcription factor NRF2 inhibits the activation of NF-kB and STAT3 expressions		5610	STAT3	CL_0000312	Disease Marker	Psoriasis
31908010	ENO1	TF Pmarker	Myometrial cell	Normal cell	Uterus	low-throughput + high-throughput	ChIP-qPCR;qRT-PCR;ChIP-seq,;RNA-seq;ATAC-seq	Dynamic transcriptome, accessible genome, and PGR cistrome profiles in the human myometrium	ENO1 reflects an increase in metabolism, inflammation, and PDGF signaling during pregnancy adaptation		5622	PGR		Cell Marker
31908010	PGR	TF Pmarker	Myometrial cell	Normal cell	Uterus	low-throughput + high-throughput	ChIP-qPCR;qRT-PCR;ChIP-seq,;RNA-seq;ATAC-seq	Dynamic transcriptome, accessible genome, and PGR cistrome profiles in the human myometrium	Progesterone signaling is primarily mediated by the PGR and is sensitive to environmental endocrine disruptor		5623	ENO1		Cell Marker
31914685	PPARGC1A	TF Pmarker	Bone cell	Normal cell	Kidney	low-throughput	qPCR;Western blot;qRT-PCR	Reductions in skeletal muscle mitochondrial mass are not restored following exercise training in patients with chronic kidney disease	The reduced expression of PGC-1α, NRF-1, NRF2, TFAM and MFN2 resulted in a significant decrease in mitochondrial mass in chronic kidney disease (CKD)  patients		5629	TFAM;MFN2;NRF1;GABPA	CL_0000137	Disease Marker	Chronic Kidney disease
31914685	NRF1	TF Pmarker	Bone cell	Normal cell	Kidney	low-throughput	qPCR;Western blot;qRT-PCR	Reductions in skeletal muscle mitochondrial mass are not restored following exercise training in patients with chronic kidney disease	The reduced expression of PGC-1α, NRF-1, NRF2, TFAM and MFN2 resulted in a significant decrease in mitochondrial mass in chronic kidney disease (CKD)  patients		5630	TFAM;MFN2;PPARGC1A;GABPA	CL_0000137	Disease Marker	Chronic Kidney disease
31914685	GABPA	TF Pmarker	Bone cell	Normal cell	Kidney	low-throughput	qPCR;Western blot;qRT-PCR	Reductions in skeletal muscle mitochondrial mass are not restored following exercise training in patients with chronic kidney disease	The reduced expression of PGC-1α, NRF-1, NRF2, TFAM and MFN2 resulted in a significant decrease in mitochondrial mass in chronic kidney disease (CKD)  patients		5631	TFAM;MFN2;PPARGC1A;NRF1	CL_0000137	Disease Marker	Chronic Kidney disease
31914685	TFAM	TF Pmarker	Bone cell	Normal cell	Kidney	low-throughput	qPCR;Western blot;qRT-PCR	Reductions in skeletal muscle mitochondrial mass are not restored following exercise training in patients with chronic kidney disease	The reduced expression of PGC-1α, NRF-1, NRF2, TFAM and MFN2 resulted in a significant decrease in mitochondrial mass in chronic kidney disease (CKD)  patients		5632	MFN2;PPARGC1A;NRF1;GABPA	CL_0000137	Disease Marker	Chronic Kidney disease
31914685	MFN2	TF Pmarker	Bone cell	Normal cell	Kidney	low-throughput	qPCR;Western blot;qRT-PCR	Reductions in skeletal muscle mitochondrial mass are not restored following exercise training in patients with chronic kidney disease	The reduced expression of PGC-1α, NRF-1, NRF2, TFAM and MFN2 resulted in a significant decrease in mitochondrial mass in chronic kidney disease (CKD)  patients		5633	TFAM;PPARGC1A;NRF1;GABPA	CL_0000137	Disease Marker	Chronic Kidney disease
31929854	SIRT3	TF Pmarker	Renal cell	Normal cell	Kidney	low-throughput	Immunohistological Staining;Western blot;Microscopic observation	tert-Butylhydroquinone Treatment Alleviates Contrast-Induced Nephropathy in Rats by Activating the Nrf2/Sirt3/SOD2 Signaling Pathway	SIRT3/SOD2 is a transcription factor in the antioxidant pathway.		5641			Disease Marker	Contrast-induced nephropathy
31929854	SOD2	TF Pmarker	Renal cell	Normal cell	Kidney	low-throughput	Immunohistological Staining;Western blot;Microscopic observation	tert-Butylhydroquinone Treatment Alleviates Contrast-Induced Nephropathy in Rats by Activating the Nrf2/Sirt3/SOD2 Signaling Pathway	SIRT3/SOD2 is a transcription factor in the antioxidant pathway.		5642			Disease Marker	Contrast-induced nephropathy
